,post_id,text,post_text,shared_text,time,image,likes,comments,shares,post_url,link
33,2628362103931136,"Introduction to natural language processing using R
https://www.aimlmadeeasy.com/2020/06/blog-27-introduction-to-nlp-in-r.html
http://www.aimlmadeeasy.com/2020/06/blog-28-analysing-text-using-tf-idf.html
AIMLMADEEASY.COM
Blog 27: Introduction to NLP in R","Introduction to natural language processing using R
https://www.aimlmadeeasy.com/2020/06/blog-27-introduction-to-nlp-in-r.html
http://www.aimlmadeeasy.com/2020/06/blog-28-analysing-text-using-tf-idf.html","AIMLMADEEASY.COM
Blog 27: Introduction to NLP in R",2020-06-22 19:55:11,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQApdN_jeLRXLYXs&w=18&h=18&url=https%3A%2F%2Fresources.blogblog.com%2Fimg%2Ficon18_edit_allbkg.gif&cfs=1&jq=75&ext=jpg&_nc_hash=AQACqRGQRecFNb24,3,0,4,https://m.facebook.com/story.php?story_fbid=3620142871335562&id=315272545240115,https://www.aimlmadeeasy.com/2020/06/blog-27-introduction-to-nlp-in-r.html
34,2624061061027907,"DOCS.GOOGLE.COM
On understanding data scientists",,"DOCS.GOOGLE.COM
On understanding data scientists",2020-06-21 00:32:50,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQDeTDasUOEt_E7x&w=476&h=249&url=https%3A%2F%2Flh6.googleusercontent.com%2F83Pu3Zhh25WWh3eUJRbbv-ak8X_bdcLHX4trxpkM-bwqaw2wjbDbuHFqX2nUjaLcaVBP0VU%3Dw1200-h630-p&cfs=1&jq=75&ext=jpg&_nc_hash=AQB4UtoUCswSNMb9,18,2,0,https://m.facebook.com/story.php?story_fbid=2858152650974861&id=315272545240115,https://forms.gle/mPnTWWu8ByxFku4z5
35,2625763614190985,"How to choose chart to show your data🤗
Data Analysis Enthusiast
14 May at 12:34 ·
How to choose chart to show your data🤗",How to choose chart to show your data🤗,"Data Analysis Enthusiast
14 May at 12:34 ·
How to choose chart to show your data🤗",2020-06-21 18:02:55,https://scontent.fbom26-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/96407468_687227081821184_1689824220839673856_n.jpg?_nc_cat=110&_nc_sid=8024bb&_nc_ohc=z9aSUoT6sQMAX-_NlKC&_nc_ht=scontent.fbom26-1.fna&_nc_tp=14&oh=eb12675cd546e40e07d9bebe6e147dbd&oe=5F1A05FA,219,0,64,https://m.facebook.com/story.php?story_fbid=687227245154501&id=481380435739184,
36,2625860664181280,"JEWISHLIFENEWS.COM
COVID-19 Impact on Big Data Analytics in healthcare Market 2020: Microsoft Corporation, Oracle Corporation, Cisco Systems, SAS Institute, IBM Corporation – Jewish Market Reports",,"JEWISHLIFENEWS.COM
COVID-19 Impact on Big Data Analytics in healthcare Market 2020: Microsoft Corporation, Oracle Corporation, Cisco Systems, SAS Institute, IBM Corporation – Jewish Market Reports",2020-06-21 18:54:32,,3,0,0,https://m.facebook.com/story.php?story_fbid=313264560075920&id=315272545240115,https://jewishlifenews.com/uncategorized/covid-19-impact-on-big-data-analytics-in-healthcare-market-2020-microsoft-corporation-oracle-corporation-cisco-systems-sas-institute-ibm-corporation/?fbclid=IwAR0flNGky5rgXAhPUCTyzGjTltKY5-YYL5Ta-_c9DgT9uKpesYgwlbVe4O8
37,2626322037468476,"Hi guys, I am sharing an article regarding Automated Feature Engineering. If you like it plese give a clap and share it with your friends. If you have some questions and suggestions regarding this feel free to ask me in the comment section of the medium post...
Happy reading!!!!
I hope you like it and learn a lot of new things. It's free to all.
Don't forget to follow me for such kind of posts in future..

MEDIUM.COM
Deep Feature Synthesis / Introduction to Feature Engineering","Hi guys, I am sharing an article regarding Automated Feature Engineering. If you like it plese give a clap and share it with your friends. If you have some questions and suggestions regarding this feel free to ask me in the comment section of the medium post...
Happy reading!!!!
I hope you like it and learn a lot of new things. It's free to all.
Don't forget to follow me for such kind of posts in future..
","MEDIUM.COM
Deep Feature Synthesis / Introduction to Feature Engineering",2020-06-21 22:42:31,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQAJ-h_OSmugoThM&w=476&h=249&url=https%3A%2F%2Fmiro.medium.com%2Fmax%2F1200%2F0%2AOdBQbVNjbqrbhfpb.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAVV9RIYCnigWLG,1,0,0,https://m.facebook.com/story.php?story_fbid=952040738543301&id=315272545240115,https://medium.com/@souvikmanna251/deep-feature-synthesis-introduction-to-feature-engineering-49438cdc143e
38,2626379644129382,"Coronavirus cases prediction using time series modelling technique along with some descriptive results.

DATASMARTNESS.COM
Coronavirus cases Forecasting-21Jun2020 – Datasmartness","Coronavirus cases prediction using time series modelling technique along with some descriptive results.
","DATASMARTNESS.COM
Coronavirus cases Forecasting-21Jun2020 – Datasmartness",2020-06-21 23:12:30,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQAm2qJJlHkGPyUx&w=476&h=249&url=https%3A%2F%2Fdatasmartness.com%2Fwp-content%2Fuploads%2F2020%2F06%2Fprivate-and-govt-labs.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQD7msPAFyEL_dVB,1,0,0,https://m.facebook.com/story.php?story_fbid=10220457675305723&id=315272545240115,https://datasmartness.com/coronavirus-cases-forecasting/
39,2621227111311302,"📊📈 In data visualization, theory is very important but practice is absolutely everything. We continue to share with you some of the new charting best practices we’ve come across around the web so you could see what others do and keep improving.
😎🏆 See how various experienced data visualization professionals make data speak and tell insightful stories: https://www.anychart.com/blog/2020/06/19/charting-best-practices-dataviz/
🔥⭐️ Today's issue of DataViz Weekly will meet you with the following new projects worth checking out:
✅ Black Lives Matter and racial disparities in America, in 25 charts — Business Insider
✅ The Economist’s forecast model for the 2020 U.S. presidential election — The Economist
✅ Unemployment rate in the U.S. since 1948 — FlowingData
✅ Names with a similar trajectory of popularity over time as Karen — The Pudding
🔔😉 We'll keep you posted on new interesting cases. Stay tuned.
#datavisualization #infographics #charts","📊📈 In data visualization, theory is very important but practice is absolutely everything. We continue to share with you some of the new charting best practices we’ve come across around the web so you could see what others do and keep improving.
😎🏆 See how various experienced data visualization professionals make data speak and tell insightful stories: https://www.anychart.com/blog/2020/06/19/charting-best-practices-dataviz/
🔥⭐️ Today's issue of DataViz Weekly will meet you with the following new projects worth checking out:
✅ Black Lives Matter and racial disparities in America, in 25 charts — Business Insider
✅ The Economist’s forecast model for the 2020 U.S. presidential election — The Economist
✅ Unemployment rate in the U.S. since 1948 — FlowingData
✅ Names with a similar trajectory of popularity over time as Karen — The Pudding
🔔😉 We'll keep you posted on new interesting cases. Stay tuned.
#datavisualization #infographics #charts",,2020-06-19 20:52:35,https://scontent.fbom26-1.fna.fbcdn.net/v/t1.0-9/104634862_10157263685910848_1805110763399170021_o.png?_nc_cat=100&_nc_sid=8024bb&_nc_ohc=ptN80_qsk10AX8QMUR4&_nc_ht=scontent.fbom26-1.fna&oh=7449c98815a1d1170004179b0b840dda&oe=5F18EDCC,3,1,0,https://m.facebook.com/story.php?story_fbid=10157263702375848&id=271597070847,https://www.anychart.com/blog/2020/06/19/charting-best-practices-dataviz/
40,2623656857734994,,,,2020-06-20 21:00:02,,7,1,0,,
41,2625538694213477,"Hi All,plz help one below one.how to calculate PCA at 100%.i got below results at 98%.","Hi All,plz help one below one.how to calculate PCA at 100%.i got below results at 98%.",,2020-06-21 15:52:45,https://scontent.fbom26-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s320x320/104390178_2714650661973067_6210003143283999489_o.jpg?_nc_cat=106&_nc_sid=ca434c&_nc_ohc=i2TUvSpvfsIAX_y9Qa8&_nc_ht=scontent.fbom26-1.fna&_nc_tp=9&oh=fd407eb4354ca612a22ecfa09d4d7913&oe=5F17FD0F,4,2,0,,
42,,"Big Data and the Internet of Things don’t make business smarter, Analytics and Data Science do.
Big Data does not convert data into actionable information. Big Data does not create value. But Data Science does, and it does not have to be complex or expensive, or even big.
(Michael O’Connell)
""The best way to learn data science is to apply data science""
Datasets Sources:
https://toolbox.google.com/datasetsearch
KD Nuggets: http://www.kdnuggets.com/datasets/index.html
UCI: https://archive.ics.uci.edu/ml/index.php
Facebook: https://bigdataenthusiast.wordpress.com/…/mining-facebook-…/
https://www.analyticsvidhya.com/…/25-websites-to-find-dat…/…
http://www.unb.ca/cic/datasets/index.html
Ten…
UNB.CA
Datasets | Research | Canadian Institute for Cybersecurity | UNB","Big Data and the Internet of Things don’t make business smarter, Analytics and Data Science do.
Big Data does not convert data into actionable information. Big Data does not create value. But Data Science does, and it does not have to be complex or expensive, or even big.
(Michael O’Connell)
""The best way to learn data science is to apply data science""
Datasets Sources:
https://toolbox.google.com/datasetsearch
KD Nuggets: http://www.kdnuggets.com/datasets/index.html
UCI: https://archive.ics.uci.edu/ml/index.php
Facebook: https://bigdataenthusiast.wordpress.com/…/mining-facebook-…/
https://www.analyticsvidhya.com/…/25-websites-to-find-dat…/…
http://www.unb.ca/cic/datasets/index.html
Ten…","UNB.CA
Datasets | Research | Canadian Institute for Cybersecurity | UNB",2017-01-14 08:02:25,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCsAPPbC1vxEwBA&w=65&h=65&url=http%3A%2F%2Fwww.unb.ca%2Fwebcomps%2F_css%2Funb_logo_140.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQDuht4kr8d6-WAW,729,7,139,https://m.facebook.com/story.php?story_fbid=442290009531359&id=315272545240115,https://toolbox.google.com/datasetsearch
43,2625628624204484,"LUCIDCHART.COM
Advantages of PERT Charts vs. Gantt Charts | Lucidchart Blog",,"LUCIDCHART.COM
Advantages of PERT Charts vs. Gantt Charts | Lucidchart Blog",2020-06-21 16:46:06,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBsA-XDBSsJDwnS&w=476&h=249&url=https%3A%2F%2Fd2slcw3kip6qmk.cloudfront.net%2Fmarketing%2Fblog%2F2017Q2%2Fpert-chart-header%402x.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQDY5CkqxDO8LApA,13,0,2,https://m.facebook.com/story.php?story_fbid=3536963316333573&id=315272545240115,http://disq.us/t/2obbvgf
44,2621486574618689,"Hi,
I recently trying to learn about AUC-ROC. I am wondering why FPR( False Positive Rate) will increase when we increaseTPR( True Positive Rate? I thought the FPR should go down? Can anyone tell me? Thanks in advance!","Hi,
I recently trying to learn about AUC-ROC. I am wondering why FPR( False Positive Rate) will increase when we increaseTPR( True Positive Rate? I thought the FPR should go down? Can anyone tell me? Thanks in advance!",,2020-06-19 23:12:43,,2,2,0,,
45,2624306521003361,"https://www.meetup.com/Knowledge-Graphs-Meetup/events/271331160/
MEETUP.COM
Real-time Streaming Anomaly Detection in Dynamic Graphs (Online)",https://www.meetup.com/Knowledge-Graphs-Meetup/events/271331160/,"MEETUP.COM
Real-time Streaming Anomaly Detection in Dynamic Graphs (Online)",2020-06-21 03:01:46,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQDedOl0RzJR1mQn&w=476&h=249&url=https%3A%2F%2Fsecure.meetupstatic.com%2Fphotos%2Fevent%2F4%2F2%2Fe%2Fc%2F600_490877132.jpeg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAIWcUh8dgi3jQx,15,0,0,https://m.facebook.com/story.php?story_fbid=270406420738531&id=315272545240115,https://www.meetup.com/Knowledge-Graphs-Meetup/events/271331160/
46,2624640864303260,"Hi Everyone.
I have recently started working on Market Mix Modelling and Data Driven Attribution models. Request group members to direct me to relevant books / videos / tutorials for a comprehensive understanding.
Also, request anyone working on any similar project to consider me as an enthusiast for collaboration as a part of mutual learning. Do let me know if anyone is interested!","Hi Everyone.
I have recently started working on Market Mix Modelling and Data Driven Attribution models. Request group members to direct me to relevant books / videos / tutorials for a comprehensive understanding.
Also, request anyone working on any similar project to consider me as an enthusiast for collaboration as a part of mutual learning. Do let me know if anyone is interested!",,2020-06-21 06:33:26,,0,0,0,,
47,2624980647602615,"Data analytics is growing at the speed of light, lot has been done but bulk is pending. Look for the this is as a careers opportunity and below link gives you various reasons for it.
DATASMARTNESS.COM
Why to make carrier in Data Analytics? – Datasmartness","Data analytics is growing at the speed of light, lot has been done but bulk is pending. Look for the this is as a careers opportunity and below link gives you various reasons for it.","DATASMARTNESS.COM
Why to make carrier in Data Analytics? – Datasmartness",2020-06-21 09:59:59,,1,0,0,https://m.facebook.com/story.php?story_fbid=10220452307051520&id=315272545240115,https://datasmartness.com/why-in-data-analytics/
48,2625057280928285,"Hey learners, here is my another blog on machine learning. I have explained classification learning and build a logistic regression model step by step using python.
Any kind of feedback would be greatly appreciated. Thank you :)
https://medium.com/@prince54shaw/learn-machine-learning-with-me-week-3-part-1-4a641fcec504
#MachineLearning #DataScience #logistics #LogisticRegression #SupervisedLearning #classification
MEDIUM.COM
Learn machine learning with me : week 3 | part 1","Hey learners, here is my another blog on machine learning. I have explained classification learning and build a logistic regression model step by step using python.
Any kind of feedback would be greatly appreciated. Thank you :)
https://medium.com/@prince54shaw/learn-machine-learning-with-me-week-3-part-1-4a641fcec504
#MachineLearning #DataScience #logistics #LogisticRegression #SupervisedLearning #classification","MEDIUM.COM
Learn machine learning with me : week 3 | part 1",2020-06-21 10:50:36,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCv9-ICCQ6s_g_S&w=476&h=249&url=https%3A%2F%2Fmiro.medium.com%2Fmax%2F640%2F0%2APYwH96N9NcPVU6Od.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCYl8rbZCJQPkXy,23,0,16,https://m.facebook.com/story.php?story_fbid=1339806926216266&id=315272545240115,https://medium.com/@prince54shaw/learn-machine-learning-with-me-week-3-part-1-4a641fcec504
49,2625122210921792,"Biplot for PCs using Base Graphic Functions in R
YOUTUBE.COM
Biplot for PCs using base graphic functions in R",Biplot for PCs using Base Graphic Functions in R,"YOUTUBE.COM
Biplot for PCs using base graphic functions in R",2020-06-21 11:32:14,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQDe8kKrmn65lbRI&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FCPZjqf-Bvk8%2Fmaxresdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQB6n0_ejvslRQ1K,7,0,2,https://m.facebook.com/story.php?story_fbid=1210025376008836&id=315272545240115,https://youtu.be/CPZjqf-Bvk8
50,2611493008951379,Hey guys anyone can recommend a good Pandas tutorial for Data Science ?,Hey guys anyone can recommend a good Pandas tutorial for Data Science ?,,2020-06-15 19:50:55,,15,24,0,,
51,2623853781048635,"MACHINELEARNINGKNOWLEDGE.AI
Udacity and Microsoft Azure Machine Learning Scholarship - Details and Important Dates | MLK - Machine Learning Knowledge",,"MACHINELEARNINGKNOWLEDGE.AI
Udacity and Microsoft Azure Machine Learning Scholarship - Details and Important Dates | MLK - Machine Learning Knowledge",2020-06-20 22:41:54,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBB10yQe_qQMHfH&w=476&h=249&url=https%3A%2F%2Fmachinelearningknowledge.ai%2Fwp-content%2Fuploads%2F2020%2F06%2FUdacity-and-Microsoft-Azure-Machine-Learning-Scholarship.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDFn4EWlkFlvimu,9,0,0,https://m.facebook.com/story.php?story_fbid=3301839429861371&id=315272545240115,https://machinelearningknowledge.ai/udacity-and-microsoft-azure-machine-learning-scholarship-details-and-important-dates/
